title	content
이 비겁한 새끼들아	시험을 자기 실력으로 봐야지 비겁하게 공부하는 새끼들은 뭐냐? 다같이 공부 안하고 자기실력으로 보면 평화로운데 왜 공부를 하냐고 이 비겁자들아
군대와서 제일 힘든 게	외로움인 것 같음 인간관계가 점점 끊기는 게 눈에 보이니깐
요즘 고려대 공식 유튜브	왤케 저퀄 쌈마이 영상들 엄청 올라오냐 다른 대학 유튜브랑 퀄리티 차이 나서 쪽팔려서 구독 취소 했다  고대 홍보팀은 대체 교비를 어캐 쓰길래 저런 저퀄리티 UCC를 찍어내는 거냐  공식 유튜브면 적어도 퀄리티라도 잘 나와야 하는 거 아닌가..?  무슨 08년도 학생 UCC 수준을 공식 채널에,,,
맹구 입양보내요!	9000원 안암역 직거래 원해용
족보 기출 필기 등등 사기꾼 조심하세요 +후기)	학교 인증 못하는 거 보니 외부인 사기꾼 같습니다. 키워드 검색해서 오픈 채팅방 들어온다고 하니 검색 비허용 하세요. 밤중에 너어무우 화가 나서 글 올립니다.  저도 제가 이런 거 당할 줄은 꿈에도 몰랐네요. 삼만원이나 줬네요..  뭘 자꾸 책임지라고 하고, 사과하라고 하는데 끝까지 혹시나 하는 마음에 상대해준 제가 너무 웃기네요.  이 사람 특징이 돼.되 맞춤법 틀리고, 띄어쓰기 잘 안하고, -여 붙이고, 202122 이렇게 삼개년 있다고 합니다.  에타에 찾아보니 이분이랑 유사한 수법인 사람이 있어서 동일인 같기도 합니다.  후기) 박건ㅇ씨 실명 거론+작년에 검찰 송치된 사실(에타 글 참고해서 인천,날짜 언급)+ 상습 사기, 합의x로 실형 예고 = 돈 돌려줌  돈 돌려받았오요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 돈 받으면 경찰서 가도 소용없을 거라고 다른 피해자분께서 말씀해주셨는데 혹시 몰라서 가보려고요..  피해자가 생각보다 너무 많아요 다들 조심하세요..! 저는 먼저 고생해주신 다른 피해자분들, 직접 고소하셨던 분 후기글(상갓집 사기꾼 글) 도움 많이 받았습니다. 감사해요 모두들🫶🏻
19	남잔데 호기심으로 뒤에손가락 넣어봤거든? 근데 뭔가 기분이 좋을랑말랑해서 멈췄어.. 분명 나는 여자 좋아하는데
4/28 1:00 막걸리찬가에서 술 드신 학과	지하1층 입구에서 바로 보이는 테이블 우측 뒤쪽에 길게 앉으신 분들 중 한 분이 제 가방을 가져간 거 같습니다. 경찰에 신고 접수하였는데, 술에 취하여 맨정신으로 절도의 의사가 아님에도 자신의 짐임을 착각하여 짐을 가져간 것으로 추정되어 우선 경찰관님께 내일까진 기다려보겠다고
엠티에 콘돔 챙겨 가야되나	??
‼️‼️‼️고려대 전기전자공학부 정원 220명으로 늘어나서 엄청 좋은 거 같은데‼️‼️‼️	이번에 정원 늘린 거는 대학정원 순증가인데, 수도권 대학으로서는 20년만임.  인서울 대학은 사활을 걸고 경쟁에 뛰어들었다는데, 한양대와 서강대가 떨어질 정도로 경쟁이 빡셌음.  그 와중에 고려대는 전전 티오 56명 더 가져와서 정원이 164명에서 220명으로 확 뜀. 이로써 주요 대학 전전 계열 중 규모가 ‘가장’ 커지게 됨.  반도체 인재 육성을 위해 전기전자공학부 증원을 받아낸 거기 때문에 “반도체 전공 교수님 초빙”이 더더욱 활발해질 것으로 예상됨.  참고로 고려대는 교수 충원을 잘해주는 대학임. 전전 교수님 2020년 2학기에는 51분 계셨으나, 2023년 1학기 현재에는 54명으로 늘어남.  실제로 이번에 고대가 컴퓨터학과 발전을 위해 정보대 교수 “네 분”을 임용할 예정임.  이를 종합적으로 고려하면 고려대학교가 더더욱 발전할 것 같다고 보임!
학생회관은 열람실이 아닙니다.	더 이상 동아리 활동을 하지 않는 고학번이 지나가다 어이가 없어서 쓴 글입니다. 학관에서 연극동아리는 연극 연습해서 시끄럽고, 댄스 동아리는 노래 들어놓고 춤추니까 시끄럽고, 밴드 동아리는 엠흐 키고 합주하니까 시끄럽고, 랩 동아리는 비트 틀어놓고 랩 하니까 시끄럽고 그게 니들
학생회관은 동아리 활동만 하면 뭔 짓을 해도 용서 받는 곳임?	동아리 활동하는 군필 4학년입니다. 굳이 밝히는 이유는 동아리 활동 안하는 고학번님이 제가 코로나 학번이라 이런 말 하는 줄 알까봐요. 새벽에 중지까지 들리도록 쩌렁쩌렁하게 앰프 틀어놓고 연주하고 노래 부르는 것도 학생회관에서 동아리가 동아리 활동 한 것이니 아무 문제 없어보여
민법 구라충들 있다고 열내는 놈들은 봐라	그래 내가 180 185 190 195 200점이라고 글 다섯개 싸고 점수 댓글도 다 제일 위에 눌렀다ㅋㅋㅋ 난 공전이라 들을 일도 없지만 너네 징징거리는거 보고 즐거웠다 그럼 이만~
이쯤에서 다시보는 평행세계의 민법	"""129"""
근데 kudt도 존나시끄러움	엠프 꽝꽝 울리게 거의 매 순간 복도에 틀어놔서 육층에 있는 다른 동아리 활동 진짜 매번 심각하게 저해됨.6층 연습실 쓰던가 왜 맨날 공유공간인 복도에서 시끄럽게 해서 모든 방에 다 소음공해하는거임?활동 없을때 혼자 춤출때도 존나 시끄럽게 하던데 지들이 6층 전세낸줄ㅋㅋ
근데 밑에 애인에게 자신이 처음이 아니라 화난다는 글	글쓴이가 말하는 걸 보니 정상은 아닌 듯하지만 저 감정 자체는 다들 느낄 수 있지 않나? 특이 취향 아니고서야 자기 애인이 자기랑 만나기 전에 다른 사람이랑 관계한 걸 좋아할 사람이 있나 다들 그냥 어쩔 수 없는 부분이니까 참고 넘어가는거지 (+ 자기도 처음이 아닌 사람이 대부분이니 할말 없기도 하고) 난 저 감정 자체는 이해 감 근데 저걸 가지고 애인에게 화를 내면 문제가 되는거고
2025학년도 고대 경영 논술 4합5 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이게 뭐냐
간호사 꾸준글 게이야	간호사 누나가 사람 거르는 안목이 탁월하신듯ㄷㄷ
고대 수준 졸라 낮아졌네:;	아까 5시쯤에 백기 1층 입구 향하던 무리들 열람실 앞에서 존나 크게 떠든 것도 떠든 건데 앞에 사람이 학생증 찍고 나갈 때 굳이 굳이 같이 나가려고 하냐? 학생증 찍는게 그렇게 귀찮아서 발소리 졸라 쿵쿵대면서 달려가고 그 뒤에 친구라는 것들은 뭐라고 하지는 않고 지들끼리 쳐웃고:; 덕분에 끼리끼리는 사이언스라는거 아주 잘 알았다 나가려다가 두사람 나가는거 인식되니까 개찰구 벽에 부딪혀서 기계 망가질뻔 했는데 그걸 또 좋다고 지들끼리 낄낄대는 꼬락서니 아주 가관이더라 코로나 시국 때문에 수준 안맞는 애들이 상위권 대학 온다는 말 많이 들었지만 난 다 편견이라 생각했다. 근데 니들 덕분에 저 말이 편견만은 아니라는걸 아주 잘 느끼게 됐다. 제발 니들 수준 이상의 학교에 왔으면 그 수준에 맞게 행동하려고 해라 니들 때문에 학교 수준까지 같이 낮아지는 꼴 되니까:; 오늘 학교 탐방 온 중고등학생들도 있던데 내 얼굴이 다 화끈거렸네ㅅㅂ
대학은 교수들과 강사들의 권리를 보장하라!	교수들과 강사들도 엄연히 연구 및 교육 근로자다! 그들이 근로자의 날에 쉴 권리를 보장하라! 에타 익명글쓴이 외 추천인원수 명
우리는 고대의 얼굴이다	사람들이 당신의 행동을 보고 '고대생들은 다 저렇게 예의 바르고 품위 있나' 같은 긍정적인 생각을 갖게 만들어라. 그러면 고대는 그런 당신의 품격에 걸맞는 학교가 될 것이다. 반대로 당신의 행동을 보고 '저딴것도 고대 다니네'라는 생각이 들게 만들어라. 그러면 다른의미로 고대가 그런 당
고대 굿즈로 호랭이 담요같은거 나왔으면	두르고 다니면 강해보일듯
애미 진짜 여자인거 티내면 아묻따 쪽지 보내지좀 말아라	어휴 찐따야 그러니까 니가 모솔인거야
교수님들 근데	수업시간에 너무 떠드시는 것 같애... 학생들 공부하는데 조용히 하시는 게 좋지 않을까?
아 미친련	시발ㅋㅋㅋㅋㅋ
뻔후 뻔뻔후 진심.. 밥 그렇게 얻어먹고 한번을 안사냐	내가 밥 몇번을 샀는데 이번엔 제가 살게요 보은할게요 이말을 안하냐 ㅋㅋ 카페 한번정도 샀는지 ;; 심지어 뻔후는 나랑 동갑이고 과외 많이 뛰어서 돈많이번다고 자랑도 하는 놈이 왜 보은을 제대로 안하냐? 넘넘 빡침 다들 보은 제대로 해줘라..하
(성폭력) 가해행위자로 지목되었을 때 취해야할 행동으로 마땅한 것은?	1. 자신의 행동을 되돌아보고 잘못을 인정하며 상대방에게 사과한다. 2. 나에게 나쁜의도가 없었음을 해명하는 것이 중요하므로 나의 입장을 상대방에게 충분히 전해준다. 3. 나의 억울함을 호소하기 위해 주변 사람들에게 이러한 상황을 내 입장에서 적극적으로 설명한다. 4. 직접 자세한 얘기를 들어보는 것이 중요하므로 상대방이 불편해 하더라도 일단 만나자고 요구한다. (인권과 성평등 중)  일단 가해자로 지목되면, 사실관계는 뒤로하고 아묻따 도게자부터 박으라는 교내 여성단체들 다 이유가 있었네 ㄷㄷ
인권과 성평등 교육	이상한 문제들 모아서 정리 잘한 다음에 이런거 졸업요건으로 강제한다고 언론에 제보올리면 학교랑 관련부서 엿맥일 수 있을 것 같은데ㄹㅇ 이거 첨 만들어졌을땐 페미가 정치적으로 힘이 세서 그냥 찍어눌렸지만 그때랑 분위기도 많이 다르고, 워낙 황당한 문제들이 많아서
법후자취방 시끄러운 중국인 조용하게 하는 법	한 4~5명정도인 것 같은데 시끄러워서 창문 조금 열고 블투스피커로 천안문이랑 시골촌놈 타이완넘버원 틀었더니 조용해짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
새벽 4시에 노래 쳐부르는 것들은 뭐냐	시끄러워 좀;; 사람 새끼들이면 적어도 새벽 4시에 모여서 노래 부르는게 상식적인 행동이냐?  그러고도 진짜 머리 달린 고대생인지 모르겠네 ㅋㅋㅋ 사람들 잔다고요 술을 처 드셨음 걍 집에 가서 자든가 노래를 부르고 싶으면 노래방을 가던가 경찰 올 때까지 1시간 내내 노래를 부르네  그냥 사회로 나오지 마라;;  +쪽지로 협박옴 ㅋㅋ
제남친임	이쁘죠
지하철에서 더우면	땀 삘삘 흘리고 앉아 있지 말고 문자로 민원 넣어라 얘들아 바로 에어컨 낭낭하게 틀어주신다! 서울교통공사(1577-1234) 코레일(1544-7769)
술자리에서 여자무조건 꼬시는 건배사 알려줌	건배사 할때 '제가 요즘 프랑스어를 배우고 있는데요 프랑스어로 건배사 한번 해보겠습니다'  '마셔 불어'라고하면 여자들 뻑감 ㄹㅇㅋㅋ
입실때 B코마치 온대	ㄷㄷㄷㄷㄷㄷㄷ
와우...	ㅋㅋ;;
쪽지 증거	그 과외생한테 찝적거린 놈아 추하다 이놈아
술자리 스몰톡 mbti는 이제 질리는데	mbtmi는 어때?
핫게 건배사글 개연성 부여해본다	제가 프랑스어를 공부하고 있어서  건배사 한번 해보겠습니다  머셔!불어!
대동제를 라인업 비공개로 하네	에반디
아니 대동제 아티스트 비공개 개오반데	아니 휴학생인데 언제 갈 지 못 정하겠누 아놔;;
[석탑대동제 무대관련 리뉴얼 안내]	안녕하세요 고려대학교 총학생회장, 석탑대동제 준비위원장 박성근입니다. 올해 대동제 공연은 조금 더 안전하고 학우분들의 쾌적한 관람을 위해 많은 변화가 있을 예정입니다. 이와 관련하여 공지 마지막에 인스타그램 댓글 이벤트에 대한 안내가 있으니 끝까지 정독 부탁드립니다 🙇
다들 밖에서 인싸짓 그만해😡😡😡	투디도 즐기란 말이야
아니 뭐 얼마나 대단한 사람 부르겠다고	대동제를 비공개하냐 그렇게 자신있나?
이태원 때문에 비공개하는거	괜히 사람 몰려왔다 방송사에서 또 찍어가서 안전블감증 지랄 하는거 안당할려고
에스파 온 날“만” 사람 많았다고?	그건 절대 아닐텐데 비공개 결정한 거 잘 했다고 봄
대동제 라인업 미쳤냐ㅋㅋ	월요일 남돌 화요일 여돌 수요일 남자 발라더 목요일 힙합 컨셉으로  월요일 데이브레이크 세븐틴 화요일 청하 러블리즈 수요일 10cm 김연우 목요일 이명박 홍준표 미쳤다ㅋㅋ
대동제 라인업 지인한테 들었는데 돌았다	월요일 남돌 화요일 여돌 수요일 남자 발라더 목요일 힙합 컨셉으로  월요일 데이브레이크 세븐틴 화요일 청하 러블리즈 수요일 10cm 김연우 목요일 이명박 홍준표 이러니까 공개를안하지ㅋㅋ
협문 정리	본인이 협문에 포함되는 학과를 다닌다면 신속히 반수나 고시를 준비하기 바람
대동제 라인업 알권리 침해라고 생각한다	안전 중요하게 생각하는건 당연한거긴 한데 일단 본인 목요일 에스파 악뮤 외부인존에서 ㄹㅇ 끼어서 숨쉬기 힘든것도 겪어봤음 그래도 난 비공개 반대.  4일 내내 무대 앞에 서서 관심없는사람 무대 보기 싫다. 작년처럼 내가 좋아하는 가수 오는날만 공연 보러 가고싶다.  라인업 공개 안해서 불편한 사람들 많을거임 저녁 과외 있어서 자기 좋아하는 가수 오는날이랑 겹치면 바꾸려 했던사람 휴가 계획 세우던 군인들 집 안암에서 먼 휴학생들 등등  나는 라인업 모르는거 너무 불편하고 싫다
니들이 통제가 안 되고 질서가 없으니까	자유룰 제한해서라도 안전을 지켜주는 거지
언어학없으면 심리학 인지학 사회학 다 박살나는건데	21세기에 필요없다는건 십 ㅋㅋㅋ 공돌이들 사회성없는걸로 30년째 처맞고 있는 이유알겠네
아니 근데 고려대 문과는 잘 나가는데 왜 까냐	우리가 무슨 지잡도 아니고 SKY 문과 아님? 공대들도 함부로 깔 수 없을텐데 ㅇㅅㅇ
대동제 아티스트 비공개가 문제인 이유	1. 타학교 외부인들은 어차피 공개하든 안하든 아티스트 스케쥴이랑 학교 축제 컨셉 이런거 보고 어차피 다 파악하고 지들끼리 팬커뮤나 트위터에서 일정 공유하고 논의하고 해서 옴. 입실도 그렇게 해서 이미 머글들보다 훨씬 먼저 파악해서 대포카메라 들고오고 함. 2. 그러면 결국 올
